,url,Available as of,Available date,Construction year,Floor,Number of floors,Building condition,Street frontage width,Number of frontages,Surroundings type,Living area,Living room surface,Kitchen type,Kitchen surface,Bedrooms,Bedroom 1 surface,Bedroom 2 surface,Bedroom 3 surface,Bedroom 4 surface,Bathrooms,Shower rooms,Toilets,Basement,Furnished,Armored door,Terrace,Elevator,Accessible for disabled people,Swimming pool,Primary energy consumption,Energy class,Unnamed: 31,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,Heating type,Double glazing,Price,Tenement building,Address,Website,External reference,Covered parking spaces,As built plan,Planning permission obtained,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Neighbourhood or locality,Outdoor parking spaces,Virtual visit,Office surface,Office,Intercom,Total ground floor buildable,Cadastral income,Garden surface,Visio phone,Terrace surface,TV cable,Thermic solar panels,Garden,Garden orientation,Photovoltaic solar panels,Property name,Conformity certification for fuel tanks,Monthly charges,Dining room,Basement surface,Attic surface,Surface of the plot,Width of the lot on the street,Connection to sewer network,"Gas, water & electricity",Secure access / alarm,Living room,Caretaker,Obligation to build,Bedroom 5 surface,Professional space surface,Attic,Agent's name,Dressing room,How many fireplaces?,Laundry room,Terrace orientation,Common water heater,E-level (overall energy performance),Isolated,Professional space,Land is facing street,Wooded land,Plot at rear,Flat land,Air conditioning,Jacuzzi,Sauna,Internet,Heat pump,Type of building,Number of annexes,Lump sum,Monthly annuity,Indexed annuity,Reversionary annuity,Bare ownership sale,Number of annuitants,Age of annuitant,Maximum duration of annuity,EPC description,Extra information,Value of the property,Sea view,Current monthly revenue,Age of annuitants,Venue of the sale,Single session,Terms of visit,Starting price,Percentage rented
3749,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10461960,,September 1 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,60  kWh/m²  kilowatt hour per square meters,B,,B,Not specified,Not specified,,,,No,Place Brugmann 10B 1050  - Ixelles,http://www.vaneau-lecobel.be,5288147,1.0,,Yes,Yes,No,No,Non flood zone,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/edegem/2650/10564424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Prins Boudewijnlaan 265 2650  - Edegem,,Elysia Park - APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/waterloo/1410/10563996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44  kWh/m²  kilowatt hour per square meters,A+,,Not specified,Not specified,Not specified,,,,No,Chaussée de Rochefort 29 6900  - Marche-en-Famenne,http://www.houyoux.be,5341745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vaux-sur-s%C3%BBre/6640/10470261,,December 31 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Place Mc Auliffe 40 6600  - Bastogne,http://www.bd-immo.be/fr/,2927 -,,,Yes,No,,,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vilvoorde/1800/10562082,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Keizershoek 350A 2550  - Kontich,http://www.virix.be,,,,Yes,Yes,,,,,"In het stadsdeel Kanaalpark, vlakbij het Zeekanaal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/10447924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,,Laurent Delvauxstraat 1 9000  - Gent,http://www.accessestate.be,PR221001-2,,,,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,All kind,,,,,,,,,,,,,,,,,,,,
3760,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/perwez/1360/10564161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,30 Rue de Villers 4520  - Vinalmont,,Résidence Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/hautrage/7334/10548475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Rue De fuisseaux 115 7333  - Tertre,http://www.century21-horizon.be,6350 -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/kortrijk/8500/9836142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,"President Rooseveltplein, 9 8500  - Kortrijk",,BROELHOTELHANDEL,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/knokke-heist/8300/10067960,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Kustlaan 105 8300  - Knokke-Heist,http://www.hetzoute.be,4881852,1.0,,,Yes,No,No,Recognized flood zone,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/tournai/7500/10514000,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,"Bld des Déportés, 56 A 7500  - Tournai",http://www.immo-leclercq.com,5313895,,,Yes,,,,,,Tournai,,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/leuven/3000/9468323,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Keizershoek 350A 2550  - Kontich,http://www.virix.be,,,,Yes,Yes,,,,,DijleDelta - Midden in de stad aan de Dijle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/herentals/2200/9494768,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Heistraat 71 2610  - Wilrijk,,,,,Yes,,,,Non flood zone,,Herentals Centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/li%C3%A8ge/4000/10342057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Pieter Breughellaan 1 9051  - Gent,http://www.unibricks.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/auderghem/1160/9525687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,"Avenue Herrmann-Debrouxlaan 42, 9 1160  - Oudergem",http://www.bpi-realestate.com,,,,,,,,,,,,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/uccle/1180/10214033,At delivery,September 1 2024 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,55  kWh/m²  kilowatt hour per square meters,B,,B,55 kg CO₂/m²,Not specified,,,,No,Chaussée de Waterloo 1382 1180  - Uccle,,4975633,1.0,,Yes,Yes,No,,Non flood zone,,Projets Bruxelles Sud,1.0,,,,,95  m²  square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/leuze-en-hainaut/7900/10318614,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,"Bld des Déportés, 56 A 7500  - Tournai",http://www.immo-leclercq.com,5209327,,,,,,,,,TyLeuze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/sterrebeek/1933/8944845,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,55  kWh/m²  kilowatt hour per square meters,A,,B,65 kg CO₂/m²,Not specified,,,,No,Chaussée de Waterloo 1382 1180  - Uccle,,4145032,1.0,,,,,,Non flood zone,,Projets Bruxelles Est,2.0,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/desselgem/8792/9664192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Wagenaarstraat 33 8791  - Beveren-Leie,http://www.groephuyzentruyt.be,P02505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels%20city/1000/10172529,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Naamsestraat 37 3000  - Leuven,http://www.dyls.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/namur/5000/10532362,Immediately,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Rue du Blanc Ry 167 1342  - Limelette,http://www.conceptconfort.be,,,,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/oostende/8400/10234756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Leopold III-laan 1 8400  - Oostende,,,,,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/de%20panne/8660/9617691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Zeedijk 89 bus 2 8660  - De Panne,,Oosteinder II,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/westende/8434/10361951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Distellaan 49 8434  - Westende,http://www.immolatelier.be,Amapola,,,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/koksijde/8670/10361963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Wagenaarstraat 33 8791  - Beveren-Leie,http://www.groephuyzentruyt.be,P02532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/de%20panne/8660/10372757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Wagenaarstraat 33 8791  - Beveren-Leie,http://www.groephuyzentruyt.be,P02257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/evergem/9940/8772667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Dorpsplein 1 9940  - Evergem,http://www.vastgoeddevos.be,VA991,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wavre/1300/8566257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Rue de Champles 50 1301  - Bierges,,P0145_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/dour/7370/10526626,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Antoon Catriestraat 8a 9031  - Drongen,http://www.zabra.be,5322371,,,,,,,Non flood zone,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/blankenberge/8370/10150786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Franchommelaan 126 8370  - Blankenberge,,,,,Yes,,No,No,Non flood zone,,"Vlakbij jachthaven, Zeedijk en centrum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/edegem/2650/10339689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Nieuwewandeling 62 9000  - Gent,,Minerve Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/malmedy/4960/9990117,,June 15 2024 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Avenue Elisabeth 144 4800  - Verviers,http://www.immobilierevervietoise.be,V5024 Descartes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARIE-PIERRE Ortmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wilrijk/2610/9919506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Michel De Braeystraat 55 2000  - Antwerpen,,,,,Yes,No,No,No,Non flood zone,,Tuinen van Eden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/aalter/9880/9811735,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Stationstraat 25 9880  - Aalter,http://www.altro-vastgoed.be,4699863,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/10548545,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Schipperskaai 1 9000  - Gent,http://www.caaap.be,,,,Yes,Yes,No,No,Non flood zone,,De Nieuwe Dokken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/spa/4900/9559776,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Rue Natalis 2 4020  - Liège,http://www.horizongroupe.com,,,,Yes,,,,,,Havette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3794,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/blankenberge/8370/9273244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Franchommelaan 126 8370  - Blankenberge,,,,,,,,,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3795,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke/8300/9938962,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Lippenslaan 393 8300  - Knokke,,4644721,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/zoersel/2980/10321085,,June 30 2024 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Dorp 113 2980  - Zoersel,,Project DORP APPARTE,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/assebroek/8310/10230552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21  kWh/m²  kilowatt hour per square meters,A,,Not specified,Not specified,Not specified,,,,No,Baron Ruzettelaan 294A 8310  - Brugge,http://www.caselle.be,Residentie Leon,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke/8300/9938969,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Lippenslaan 393 8300  - Knokke,,4644726,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/boom/2850/10559195,,December 31 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Grote Markt 22 2850  - Boom,http://www.dillenenpartner.be,2478 -,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ath/7800/9901082,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Prins Alexanderlaan 3 2610  - Wilrijk,,,24.0,,Yes,,No,No,,,Centre - Centrum / Petit-kleine Dendre,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MULTI-BUILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/lier/2500/10562676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Antwerpsesteenweg 359 2500  - Lier,http://www.heylenvastgoed.be,87863 - NWB-23-KLU-1,,,Yes,No,No,No,Non flood zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/koksijde/8670/10559284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Zeelaan 176A 8670  - Koksijde,http://www.dewaele.com/,D8670-23045-NBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/zeebrugge/8380/10129360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,,Vismynstraat 13 8380  - Zeebrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/forest/1190/10549136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Tour & Taxis - Havenlaan 86c 106c 1000  - Brussels,http://www.dewaele.com/,D1000-23071-NBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/roeselare/8800/10546254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Grote Markt 13 8800  - Roeselare,http://www.dewaele.com,D8800-23098-NBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ieper/8900/10538402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Boterstraat 47 8900  - Ieper,http://www.dewaele.com/,D8900-23097-NBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/kortrijk/8500/10542580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Doorniksestraat 33 8500  - Kortrijk,http://www.dewaele.com/,D8500-22306-NBW-Ode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/sint-niklaas/9100/10033056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Grote Markt 52 9100  - Sint Niklaas,https://agency.quares.be,832529 -,,,Yes,,,No,Non flood zone,,Stationswijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/evere/1140/9622558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Meyskensstraat 222 1780  - Wemmel,http://www.structura.be,1782596 -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/waterloo/1410/10545325,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Rue de Glimes 1 1367  - Huppaye,http://www.immo-far.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/izegem/8870/9759739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,No,Gentsestraat 3 bus 1 8870  - Izegem,http://www.dewaele.com/,D8870-21076-NBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/zeebrugge/8380/10170389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,Not specified,Not specified,Not specified,,,,,Vismynstraat 13 8380  - Zeebrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
